sessionID,userID,kWhDelivered,Estimated_Revenue
2_39_123_23_2019-02-28 02:40:44.685585,,0.818,0.22118719
2_39_127_19_2019-02-28 03:03:20.506429,754.0,1.684,0.4553536
2_39_79_380_2019-02-28 03:30:52.003222,,1.046,0.28283837
2_39_78_366_2019-02-28 03:31:33.651792,1943.0,16.445,4.4467278
2_39_131_30_2019-02-28 04:00:49.048289,838.0,15.522,4.197149
2_39_127_19_2019-02-28 05:07:59.983250,754.0,9.793,2.6480272
2_39_139_28_2019-02-28 06:07:29.400513,489.0,42.83,11.581232
2_39_79_379_2019-02-28 15:50:33.268454,1083.0,5.628,1.5218111
2_39_78_364_2019-02-28 15:51:51.065929,1524.0,9.546,2.5812383
2_39_123_23_2019-02-28 15:56:18.289560,858.0,3.374,0.91232955
2_39_92_442_2019-02-28 16:23:11.434152,1243.0,9.592,2.5936766
2_39_131_30_2019-02-28 16:25:00.861947,562.0,4.592,1.2416767
2_39_124_558_2019-02-28 16:36:38.065552,1534.0,9.371,2.5339184
2_39_79_378_2019-02-28 16:39:15.271724,1470.0,9.834,2.6591134
2_39_95_444_2019-02-28 16:41:25.868717,234.0,14.478,3.914851
2_39_78_365_2019-02-28 16:51:18.957327,,3.681,0.9953424
2_39_129_17_2019-02-28 16:56:20.262881,,1.272,0.34394878
2_39_79_377_2019-02-28 16:57:15.337398,1090.0,6.399,1.7302896
2_39_89_25_2019-02-28 17:09:20.977720,743.0,5.665,1.5318159
2_39_79_380_2019-02-28 17:17:09.906044,714.0,10.056,2.7191422
2_39_123_557_2019-02-28 17:20:11.644279,558.0,13.242,3.5806365
2_39_79_383_2019-02-28 17:24:48.712692,1001.0,13.725,3.71124
2_39_95_27_2019-02-28 17:49:52.539696,891.0,1.985,0.536744
2_39_91_437_2019-02-28 18:13:03.616725,1095.0,9.279,2.5090415
2_39_79_376_2019-02-28 18:15:02.942451,1274.0,11.982,3.2399328
2_39_128_18_2019-02-28 18:26:26.254024,,1.207,0.3263728
2_39_90_26_2019-02-28 18:35:58.062124,,2.516,0.6803264
2_39_78_367_2019-02-28 18:59:55.913832,,2.091,0.5654064
2_39_125_21_2019-02-28 19:20:02.195009,1161.0,10.123,2.7372591
2_39_90_440_2019-02-28 19:25:39.384105,1082.0,2.264,0.61218554
2_39_78_364_2019-02-28 20:02:39.957389,,1.2883453,0.34836856
2_39_92_442_2019-02-28 20:10:10.657008,1208.0,25.442,6.879516
2_39_124_22_2019-02-28 20:17:01.670022,,0.741,0.2003664
2_39_79_377_2019-02-28 20:23:23.658056,777.0,9.703,2.623691
2_39_127_19_2019-02-28 20:46:45.496405,,0.798,0.21577919
2_39_78_366_2019-02-28 21:51:45.587645,,0.916,0.24768639
2_39_127_19_2019-02-28 21:56:22.464926,,0.879,0.2376816
2_39_78_366_2019-02-28 22:43:34.309784,,0.502,0.13574079
2_39_89_25_2019-03-01 00:28:52.924169,1091.0,7.096,1.9187584
2_39_139_28_2019-03-01 00:47:29.724814,1746.0,1.954,0.52836156
2_39_79_379_2019-03-01 02:02:24.819735,1108.0,9.625,2.6025999
2_39_125_21_2019-03-01 02:22:48.568546,754.0,11.256,3.0436223
2_39_139_28_2019-03-01 02:36:58.674943,,0.898,0.24281919
2_39_138_29_2019-03-01 02:51:42.729638,675.0,3.474,0.93936956
2_39_130_31_2019-03-01 04:13:56.422820,1099.0,9.747,2.6355886
2_39_139_28_2019-03-01 05:54:04.846070,838.0,14.975,4.04924
2_39_79_377_2019-03-01 06:07:58.901926,300.0,26.513,7.169115
2_39_89_25_2019-03-01 14:24:58.323646,743.0,4.216,1.1400064
2_39_78_365_2019-03-01 15:09:12.849715,,0.786,0.2125344
2_39_95_27_2019-03-01 15:31:28.971253,,1.018,0.27526718
2_39_78_365_2019-03-01 15:38:04.319214,569.0,17.366,4.695766
2_39_123_23_2019-03-01 15:57:09.682113,858.0,4.711,1.2738544
2_39_79_379_2019-03-01 15:59:47.953851,676.0,15.822,4.2782683
2_39_139_28_2019-03-01 16:24:15.428931,559.0,12.167,3.2899566
2_39_79_378_2019-03-01 16:38:26.014362,,0.891,0.24092638
2_39_92_442_2019-03-01 16:43:17.053137,818.0,41.687,11.272164
2_39_131_30_2019-03-01 16:44:39.054829,562.0,4.686,1.2670943
2_39_95_444_2019-03-01 16:51:17.263257,234.0,7.385,1.996904
2_39_78_360_2019-03-01 17:01:34.600788,579.0,31.11,8.412144
2_39_79_376_2019-03-01 17:01:40.453486,1470.0,9.874,2.6699293
2_39_127_19_2019-03-01 17:11:33.762646,712.0,9.692,2.6207168
2_39_124_558_2019-03-01 17:23:14.990250,1534.0,5.574,1.5072095
2_39_125_21_2019-03-01 17:39:40.833858,567.0,3.842,1.0388768
2_39_88_24_2019-03-01 17:46:49.364018,1244.0,26.558,7.181283
2_39_79_380_2019-03-01 18:08:06.856972,558.0,11.354,3.0701215
2_39_90_440_2019-03-01 18:08:37.185043,1095.0,10.747,2.9059887
2_39_92_436_2019-03-01 19:23:56.715924,,0.925,0.25011998
2_39_78_366_2019-03-01 20:30:07.195597,850.0,19.069,5.1562576
2_39_79_382_2019-03-01 20:38:53.680109,1082.0,2.157,0.5832528
2_39_78_363_2019-03-01 20:40:09.749842,1124.0,6.755,1.8265519
2_39_124_22_2019-03-01 21:16:31.391199,1384.0,14.685,3.970824
2_39_130_31_2019-03-01 22:13:25.653198,1135.0,6.78,1.8333119
2_39_131_30_2019-03-02 02:58:05.270524,838.0,10.427,2.8194606
2_39_139_28_2019-03-02 15:49:34.078769,675.0,7.34,1.984736
2_39_129_17_2019-03-02 17:38:36.509843,1105.0,14.99,4.0532956
2_39_139_28_2019-03-02 17:39:26.939731,248.0,6.21,1.679184
2_39_127_19_2019-03-02 17:42:29.055130,291.0,1.803,0.4875312
2_39_127_19_2019-03-02 18:13:16.871261,1133.0,6.856,1.8538623
2_39_125_21_2019-03-02 18:50:20.958854,489.0,18.569,5.0210576
2_39_139_28_2019-03-02 21:08:53.808315,,0.866,0.23416638
2_39_79_377_2019-03-02 21:50:37.128047,248.0,14.878,4.023011
2_39_91_437_2019-03-02 22:11:32.487987,1225.0,19.129,5.172481
2_39_83_386_2019-03-02 23:56:16.707974,,0.811,0.21929438
2_39_139_28_2019-03-03 00:28:33.455681,1957.0,6.552,1.7716607
2_39_129_17_2019-03-03 03:14:44.404777,838.0,12.292,3.3237567
2_39_95_27_2019-03-03 04:50:39.759006,1816.0,58.039,15.693746
2_39_91_437_2019-03-03 16:12:28.494035,,0.951,0.25715038
2_39_79_377_2019-03-03 18:26:28.096637,248.0,17.923,4.8463793
2_39_78_360_2019-03-03 18:28:23.838534,,0.873,0.23605919
2_39_130_31_2019-03-03 20:12:08.276090,1626.0,29.392,7.9475965
2_39_79_380_2019-03-03 20:17:04.923275,1142.0,10.781,2.9151824
2_39_139_28_2019-03-03 21:36:47.931236,1309.0,3.088,0.83499515
2_39_79_379_2019-03-03 21:52:11.506678,1214.0,32.248,8.719859
2_39_79_378_2019-03-03 22:03:18.178630,,0.928,0.25093117
2_39_126_20_2019-03-03 22:06:57.187110,1525.0,19.114,5.1684256
2_39_123_23_2019-03-03 22:09:25.699541,754.0,13.547,3.6631086
2_39_139_28_2019-03-03 22:38:36.181515,1236.0,5.239,1.4166255
2_39_95_27_2019-03-03 23:24:58.175867,1222.0,6.415,1.7346159
2_39_126_20_2019-03-04 01:02:07.227159,243.0,2.025,0.54756
2_39_78_365_2019-03-04 15:14:32.138257,569.0,29.573,7.9965386
2_39_138_29_2019-03-04 15:37:08.520932,734.0,31.319,8.4686575
2_39_79_383_2019-03-04 15:45:39.834081,1001.0,7.198,1.9463391
2_39_123_23_2019-03-04 16:02:36.943042,858.0,6.062,1.6391647
2_39_79_379_2019-03-04 16:12:14.150169,,3.749,1.0137296
2_39_79_381_2019-03-04 16:15:25.519704,632.0,9.076,2.4541504
2_39_95_444_2019-03-04 16:17:55.614694,234.0,16.38,4.4291515
2_39_139_28_2019-03-04 16:25:54.318258,,0.874,0.23632959
2_39_79_377_2019-03-04 16:33:32.575861,676.0,15.3,4.13712
2_39_79_376_2019-03-04 16:36:44.985820,1470.0,16.639,4.4991856
2_39_131_30_2019-03-04 16:40:06.973106,712.0,6.069,1.6410575
2_39_78_366_2019-03-04 16:45:47.120011,1083.0,6.413,1.7340752
2_39_89_439_2019-03-04 16:58:36.588196,1957.0,19.028,5.145171
2_39_124_558_2019-03-04 17:06:16.722572,1534.0,8.077,2.1840205
2_39_92_442_2019-03-04 17:06:40.230617,1104.0,18.364,4.9656253
2_39_127_19_2019-03-04 17:12:06.200853,562.0,4.246,1.1481183
2_39_129_17_2019-03-04 17:12:32.096958,567.0,3.914,1.0583456
2_39_79_380_2019-03-04 17:24:35.954296,1285.0,12.212,3.3021247
2_39_128_562_2019-03-04 17:40:41.693652,69.0,11.079,2.9957616
2_39_88_24_2019-03-04 17:55:06.657883,1481.0,6.62,1.7900479
2_39_79_382_2019-03-04 18:07:32.185844,714.0,7.958,2.151843
2_39_91_437_2019-03-04 18:10:41.581176,1095.0,11.947,3.2304685
2_39_91_441_2019-03-04 18:16:56.503147,558.0,12.487,3.3764849
2_39_89_25_2019-03-04 19:09:15.303248,667.0,34.043,9.205227
2_39_95_27_2019-03-04 20:00:03.040561,891.0,4.801,1.2981904
2_39_78_360_2019-03-04 20:11:15.042878,832.0,26.886,7.2699738
2_39_78_364_2019-03-04 20:40:46.606403,1124.0,6.673,1.8043791
2_39_78_361_2019-03-04 21:21:45.227832,,0.636,0.17197439
2_39_92_442_2019-03-04 22:15:59.134269,1104.0,2.961,0.80065435
2_39_139_28_2019-03-04 22:17:50.278960,562.0,1.773,0.47941917
2_39_78_366_2019-03-04 22:50:22.913599,1083.0,2.377,0.6427408
2_39_127_19_2019-03-04 23:05:58.599339,712.0,9.488,2.565555
2_39_92_436_2019-03-05 00:03:16.011760,1135.0,17.043,4.6084266
2_39_130_31_2019-03-05 00:32:06.447634,838.0,15.431,4.172542
2_39_128_18_2019-03-05 00:35:22.182081,774.0,4.811,1.3008943
2_39_131_30_2019-03-05 02:20:47.158830,1274.0,13.207,3.5711725
2_39_129_17_2019-03-05 03:26:02.151930,754.0,12.454,3.3675616
2_39_139_28_2019-03-05 05:02:05.237244,781.0,2.426,0.6559904
2_39_125_21_2019-03-05 05:03:04.211456,637.0,7.305,1.9752718
2_39_78_365_2019-03-05 15:17:31.779485,569.0,5.861,1.5848143
2_39_78_361_2019-03-05 15:47:09.536649,1524.0,3.643,0.9850671
2_39_79_379_2019-03-05 15:58:09.059346,1083.0,3.648,0.98641914
2_39_123_23_2019-03-05 15:59:19.961478,858.0,4.58,1.2384319
2_39_79_380_2019-03-05 16:13:35.538141,,1.168,0.3158272
2_39_128_18_2019-03-05 16:27:42.399597,1366.0,6.067,1.6405168
2_39_131_30_2019-03-05 16:32:33.849613,712.0,5.106,1.3806623
2_39_139_28_2019-03-05 16:38:31.828019,562.0,4.642,1.2551968
2_39_78_363_2019-03-05 16:38:33.526547,1470.0,8.892,2.4043968
2_39_138_29_2019-03-05 16:42:09.961089,559.0,7.272,1.9663486
2_39_92_442_2019-03-05 16:42:48.358356,1243.0,54.504,14.737882
2_39_79_381_2019-03-05 16:55:40.519593,1208.0,8.763,2.369515
2_39_89_25_2019-03-05 16:56:06.980084,1108.0,3.203,0.8660912
2_39_127_19_2019-03-05 17:05:32.120930,567.0,6.057,1.6378127
2_39_88_438_2019-03-05 17:05:33.696829,1534.0,8.875,2.3997998
2_39_89_439_2019-03-05 17:11:02.407617,743.0,4.855,1.312792
2_39_79_377_2019-03-05 17:13:03.138988,579.0,21.7,5.86768
2_39_79_382_2019-03-05 17:14:19.323414,714.0,15.37,4.156048
2_39_90_440_2019-03-05 17:27:57.976624,515.0,7.551,2.0417902
2_39_125_21_2019-03-05 17:30:25.452160,1912.0,10.691,2.8908463
2_39_90_26_2019-03-05 18:08:57.900599,891.0,1.97,0.53268796
2_39_95_444_2019-03-05 18:14:02.037171,1095.0,10.47,2.8310878
2_39_78_360_2019-03-05 18:22:15.939445,558.0,11.888,3.214515
2_39_78_366_2019-03-05 18:23:21.472933,1120.0,3.019,0.8163376
2_39_79_376_2019-03-05 18:53:52.180007,,0.805,0.21767199
2_39_95_27_2019-03-05 19:09:52.324145,1137.0,8.157,2.2056525
2_39_78_367_2019-03-05 19:13:55.113078,,0.7066547,0.19107942
2_39_78_364_2019-03-05 19:41:56.886516,1082.0,2.33,0.63003194
2_39_89_25_2019-03-05 21:07:00.457732,1124.0,6.584,1.7803135
2_39_91_437_2019-03-05 21:19:47.030550,562.0,1.106,0.29906237
2_39_123_23_2019-03-06 00:05:25.215575,1746.0,4.068,1.0999871
2_39_139_28_2019-03-06 01:53:12.780184,1164.0,4.021,1.0872784
2_39_131_30_2019-03-06 02:38:46.816021,754.0,12.482,3.3751328
2_39_129_17_2019-03-06 02:45:15.155199,838.0,15.761,4.261774
2_39_139_28_2019-03-06 03:11:43.821930,,0.884,0.2390336
2_39_126_20_2019-03-06 03:36:38.851835,1135.0,9.917,2.6815567
2_39_123_23_2019-03-06 03:59:53.566560,637.0,15.642,4.2295966
2_39_139_28_2019-03-06 04:29:33.566803,1263.0,7.733,2.091003
2_39_89_25_2019-03-06 14:04:33.498213,743.0,3.918,1.0594271
2_39_78_361_2019-03-06 15:44:07.549850,1524.0,9.602,2.5963807
2_39_79_379_2019-03-06 16:16:28.302300,,1.408,0.38072318
2_39_139_28_2019-03-06 16:32:48.379865,562.0,5.576,1.5077504
2_39_131_30_2019-03-06 16:42:36.799233,712.0,4.487,1.2132847
2_39_79_376_2019-03-06 16:48:32.773176,559.0,6.537,1.7676047
2_39_79_378_2019-03-06 16:48:37.085118,1470.0,10.546,2.851638
2_39_126_560_2019-03-06 17:03:37.092354,1534.0,5.384,1.4558334
2_39_78_360_2019-03-06 17:17:38.375590,569.0,9.488,2.565555
2_39_79_380_2019-03-06 17:19:07.790792,714.0,7.435,2.010424
2_39_89_25_2019-03-06 17:19:21.568809,,0.871,0.23551838
2_39_91_441_2019-03-06 17:20:52.161907,1104.0,23.082,6.2413726
2_39_129_17_2019-03-06 17:28:37.887258,1481.0,5.009,1.3544335
2_39_95_27_2019-03-06 17:30:04.493760,,1.279,0.3458416
2_39_92_436_2019-03-06 17:31:36.749669,1108.0,4.368,1.1811072
2_39_78_367_2019-03-06 17:35:02.022650,1095.0,12.874,3.4811294
2_39_125_21_2019-03-06 17:35:56.301536,567.0,5.883,1.5907631
2_39_78_364_2019-03-06 18:04:34.351866,,0.952,0.2574208
2_39_124_22_2019-03-06 18:41:19.700703,1864.0,3.923,1.0607792
2_39_123_23_2019-03-06 18:45:41.791362,858.0,5.456,1.4753023
2_39_78_365_2019-03-06 19:41:36.900866,1953.0,7.875,2.1294
2_39_78_366_2019-03-06 19:54:23.134734,832.0,29.356,7.9378624
2_39_78_367_2019-03-06 20:26:30.479644,,1.0463815,0.28294155
2_39_78_363_2019-03-06 20:27:43.777414,1083.0,6.119,1.6545775
2_39_95_444_2019-03-06 20:37:02.133219,1087.0,14.082,3.8077726
2_39_90_26_2019-03-06 20:53:13.304951,560.0,3.334,0.9015136
2_39_92_442_2019-03-06 21:16:59.460918,1082.0,2.205,0.59623194
2_39_138_29_2019-03-06 21:25:26.683068,1864.0,1.157,0.31285277
2_39_91_437_2019-03-06 21:40:12.291587,1124.0,6.58,1.7792319
2_39_89_25_2019-03-06 21:57:34.329591,743.0,3.678,0.99453115
2_39_138_29_2019-03-06 22:33:41.062016,1864.0,0.886,0.23957439
2_39_90_440_2019-03-06 23:07:51.538790,515.0,7.626,2.0620704
2_39_124_22_2019-03-07 00:40:34.995762,774.0,4.472,1.2092288
2_39_127_19_2019-03-07 02:01:33.243762,1133.0,7.882,2.1312926
2_39_131_30_2019-03-07 02:32:52.051600,1164.0,4.341,1.1738063
2_39_130_31_2019-03-07 02:37:37.855296,1564.0,6.502,1.7581407
2_39_139_28_2019-03-07 03:15:15.966548,838.0,15.165,4.100616
2_39_88_24_2019-03-07 09:28:33.530083,,0.913,0.24687518
2_39_79_379_2019-03-07 15:58:11.687844,1083.0,5.61,1.5169439
2_39_78_364_2019-03-07 15:58:21.836802,1524.0,11.985,3.2407439
2_39_123_23_2019-03-07 16:01:46.019372,858.0,3.244,0.87717754
2_39_79_377_2019-03-07 16:05:56.948538,676.0,15.648,4.231219
2_39_139_28_2019-03-07 16:24:42.880121,559.0,14.606,3.9494622
2_39_95_444_2019-03-07 16:25:37.827071,234.0,24.486,6.621014
2_39_138_29_2019-03-07 16:29:08.949520,1481.0,4.925,1.33172
2_39_131_30_2019-03-07 16:42:48.660629,712.0,4.341,1.1738063
2_39_129_17_2019-03-07 16:44:27.321126,562.0,4.966,1.3428063
2_39_126_560_2019-03-07 16:47:12.867964,1534.0,7.315,1.977976
2_39_79_380_2019-03-07 16:53:07.101301,,1.189,0.32150558
2_39_79_381_2019-03-07 16:53:31.098609,1957.0,16.608,4.490803
2_39_79_378_2019-03-07 16:54:57.560965,1272.0,16.142,4.3647966
2_39_91_441_2019-03-07 16:58:40.541060,69.0,14.449,3.9070096
2_39_127_19_2019-03-07 17:01:25.731190,620.0,9.904,2.6780415
2_39_89_25_2019-03-07 17:13:10.758584,743.0,4.12,1.1140479
2_39_79_383_2019-03-07 17:14:50.542113,1104.0,5.026,1.3590304
2_39_79_376_2019-03-07 17:27:40.398514,1470.0,4.931,1.3333424
2_39_95_27_2019-03-07 18:02:01.567046,1095.0,11.882,3.2128925
2_39_92_442_2019-03-07 18:20:46.487950,515.0,23.903,6.463371
2_39_125_21_2019-03-07 18:36:53.615839,,0.904,0.24444158
2_39_78_366_2019-03-07 18:38:50.260834,,0.898,0.24281919
2_39_78_365_2019-03-07 18:40:05.102223,569.0,6.655,1.799512
2_39_78_367_2019-03-07 19:03:59.792267,1274.0,22.468,6.075347
2_39_92_436_2019-03-07 19:43:57.078543,1087.0,10.728,2.900851
2_39_90_26_2019-03-07 19:49:03.488191,567.0,6.383,1.7259631
2_39_91_437_2019-03-07 19:53:40.418410,891.0,4.249,1.1489296
2_39_78_362_2019-03-07 20:25:47.250919,1124.0,6.81,1.8414239
2_39_88_438_2019-03-07 20:45:34.595732,1082.0,2.425,0.65571994
2_39_125_21_2019-03-07 21:11:53.440329,1912.0,14.205,3.8410318
2_39_78_360_2019-03-07 22:29:13.508517,1137.0,7.9,2.13616
2_39_78_363_2019-03-07 22:34:54.263425,,0.937,0.25336477
2_39_78_360_2019-03-08 00:20:02.688734,,0.905,0.24471198
2_39_131_30_2019-03-08 01:04:59.844127,838.0,3.734,1.0096736
2_39_139_28_2019-03-08 01:52:30.053166,,0.844,0.22821759
2_39_91_437_2019-03-08 01:54:18.647839,1746.0,7.512,2.0312448
2_39_139_28_2019-03-08 03:06:07.559300,,0.878,0.2374112
2_39_125_21_2019-03-08 03:39:27.620638,754.0,13.346,3.6087582
2_39_130_31_2019-03-08 03:53:49.917225,,0.857,0.23173279
2_39_123_23_2019-03-08 04:08:45.832253,637.0,11.99,3.2420957
2_39_79_382_2019-03-08 04:43:31.271946,565.0,13.781,3.7263823
2_39_138_29_2019-03-08 04:49:41.565567,1099.0,10.258,2.7737632
2_39_89_25_2019-03-08 14:06:58.131313,743.0,3.504,0.9474816
2_39_78_366_2019-03-08 15:29:17.548894,569.0,1.424,0.38504958
2_39_125_21_2019-03-08 15:58:20.775877,858.0,5.572,1.5066687
2_39_78_366_2019-03-08 15:59:54.095146,,0.868,0.23470718
2_39_79_380_2019-03-08 16:02:11.857444,1126.0,2.252,0.6089408
2_39_92_442_2019-03-08 16:09:48.018961,818.0,42.965,11.617736
2_39_79_379_2019-03-08 16:12:32.944910,676.0,14.344,3.8786173
2_39_79_383_2019-03-08 16:24:03.778123,632.0,11.83,3.1988318
2_39_139_28_2019-03-08 16:24:59.546017,559.0,6.757,1.8270928
2_39_78_364_2019-03-08 16:26:46.562523,1524.0,4.412,1.1930048
2_39_92_436_2019-03-08 16:34:23.918644,431.0,15.585,4.214184
2_39_90_26_2019-03-08 16:36:44.576903,891.0,3.668,0.99182713
2_39_131_30_2019-03-08 16:37:13.848936,,0.991,0.2679664
2_39_79_381_2019-03-08 16:55:55.491823,714.0,8.927,2.4138608
2_39_79_377_2019-03-08 16:57:05.103003,1285.0,10.232,2.7667327
2_39_78_365_2019-03-08 17:01:08.707057,579.0,22.632,6.1196923
2_39_129_17_2019-03-08 17:07:25.733934,567.0,4.209,1.1381136
2_39_89_25_2019-03-08 17:12:06.907562,743.0,5.201,1.4063504
2_39_79_376_2019-03-08 17:25:53.339471,1470.0,11.476,3.1031103
2_39_88_438_2019-03-08 17:26:53.178981,1534.0,8.237,2.227285
2_39_95_27_2019-03-08 18:09:42.487144,1095.0,11.296,3.054438
2_39_91_437_2019-03-08 18:09:57.951811,558.0,28.979,7.8359213
2_39_78_367_2019-03-08 18:22:05.160713,832.0,17.92,4.8455677
2_39_127_19_2019-03-08 18:33:19.094455,1912.0,14.325,3.8734798
2_39_95_444_2019-03-08 19:11:43.155423,1274.0,6.649,1.7978896
2_39_123_23_2019-03-08 20:24:32.984265,515.0,7.433,2.0098832
2_39_79_377_2019-03-08 20:26:43.535695,1285.0,3.536,0.9561344
2_39_78_360_2019-03-08 20:27:42.716684,1083.0,5.906,1.5969824
2_39_89_439_2019-03-08 20:52:09.906504,1082.0,2.251,0.60867035
2_39_92_436_2019-03-08 21:21:05.033466,1124.0,6.52,1.7630079
2_39_91_441_2019-03-08 21:39:15.759787,1135.0,8.39,2.268656
2_39_130_31_2019-03-08 22:31:25.068000,,0.887,0.2398448
2_39_130_31_2019-03-08 23:44:31.189846,838.0,15.488,4.187955
2_39_127_19_2019-03-09 00:53:28.258372,710.0,23.534,6.3635936
2_39_79_380_2019-03-09 03:19:24.110695,1864.0,4.339,1.1732656
2_39_139_28_2019-03-09 06:04:33.879307,489.0,51.707,13.981572
2_39_83_386_2019-03-09 17:45:33.718201,,0.897,0.2425488
2_39_79_378_2019-03-09 17:50:21.758623,1135.0,12.017,3.2493968
2_39_139_28_2019-03-09 18:20:33.008992,248.0,6.625,1.7914
2_39_95_27_2019-03-09 20:02:09.138882,231.0,11.216,3.0328062
2_39_139_28_2019-03-09 22:26:34.727252,838.0,10.636,2.8759742
2_39_125_21_2019-03-09 22:52:15.220567,1746.0,4.471,1.2089584
2_39_131_30_2019-03-10 00:24:35.563117,1366.0,1.873,0.5064592
2_39_83_386_2019-03-10 02:52:08.239817,1864.0,5.669,1.5328976
2_39_89_25_2019-03-10 03:51:36.645706,1135.0,4.509,1.2192335
2_39_79_380_2019-03-10 04:32:13.605345,1366.0,3.238,0.87555516
2_39_89_25_2019-03-10 16:23:05.891072,743.0,4.258,1.1513631
2_39_131_30_2019-03-10 19:12:05.574446,1957.0,7.004,1.8938816
2_39_79_377_2019-03-10 19:27:57.467135,1214.0,24.824,6.712409
2_39_131_30_2019-03-10 20:31:53.566989,1816.0,17.782,4.8082523
2_39_128_18_2019-03-10 21:31:09.477634,1085.0,22.42,6.062368
2_39_79_378_2019-03-10 23:51:15.219475,1135.0,5.133,1.387963
2_39_91_437_2019-03-11 01:18:20.006896,754.0,13.635,3.686904
2_39_139_28_2019-03-11 02:31:52.545435,489.0,44.135,11.934103
2_39_125_21_2019-03-11 02:36:21.240285,243.0,7.188,1.9436352
2_39_131_30_2019-03-11 03:24:56.619809,1099.0,13.544,3.6622972
2_39_89_25_2019-03-11 13:24:30.798601,743.0,4.178,1.1297312
2_39_123_23_2019-03-11 15:03:34.855674,858.0,6.261,1.6929743
2_39_78_366_2019-03-11 15:08:27.736360,569.0,33.272,8.996748
2_39_125_21_2019-03-11 15:30:10.062770,945.0,13.153,3.556571
2_39_131_30_2019-03-11 15:32:27.788628,559.0,16.255,4.3953514
2_39_124_558_2019-03-11 15:34:47.858205,1534.0,6.608,1.786803
2_39_79_383_2019-03-11 15:40:10.271438,1104.0,22.828,6.172691
2_39_79_380_2019-03-11 15:56:30.997177,714.0,8.513,2.301915
2_39_129_17_2019-03-11 16:06:55.569682,567.0,4.005,1.082952
2_39_139_28_2019-03-11 16:07:19.923097,562.0,4.356,1.1778623
2_39_79_381_2019-03-11 16:07:26.767476,632.0,13.61,3.6801438
2_39_95_27_2019-03-11 16:13:56.909578,1108.0,4.256,1.1508224
2_39_79_377_2019-03-11 16:16:01.653325,1470.0,25.071,6.7791977
2_39_89_25_2019-03-11 16:33:08.127363,743.0,5.037,1.3620048
2_39_90_26_2019-03-11 16:36:40.118728,1912.0,13.705,3.7058318
2_39_91_437_2019-03-11 17:17:33.019137,891.0,3.159,0.85419357
2_39_78_367_2019-03-11 17:21:30.533859,1095.0,12.505,3.381352
2_39_95_444_2019-03-11 17:21:54.181305,668.0,8.049,2.1764495
2_39_79_382_2019-03-11 17:40:15.294722,,0.872,0.23578878
2_39_89_439_2019-03-11 17:41:05.058480,69.0,11.373,3.0752592
2_39_127_19_2019-03-11 18:10:41.488475,712.0,15.49,4.1884956
2_39_79_376_2019-03-11 18:18:31.705382,1137.0,6.764,1.8289855
2_39_78_365_2019-03-11 19:22:12.617534,1083.0,6.604,1.7857215
2_39_91_441_2019-03-11 19:29:53.370484,,0.785,0.212264
2_39_78_363_2019-03-11 19:39:07.147882,1366.0,5.94,1.6061759
2_39_92_436_2019-03-11 19:50:06.219958,1384.0,3.614,0.9772256
2_39_95_27_2019-03-11 19:59:55.544745,1124.0,6.573,1.7773391
2_39_126_20_2019-03-11 20:52:31.791134,562.0,1.577,0.42642078
2_39_128_18_2019-03-11 21:43:42.401079,1236.0,4.102,1.1091808
2_39_79_376_2019-03-11 22:01:14.527108,515.0,7.907,2.1380527
2_39_128_18_2019-03-11 23:34:57.668213,774.0,4.808,1.3000832
2_39_123_23_2019-03-11 23:57:28.552776,1135.0,12.157,3.2872524
2_39_131_30_2019-03-12 01:14:06.831904,1164.0,4.19,1.1329759
2_39_124_22_2019-03-12 01:14:51.846588,1133.0,7.887,2.1326447
2_39_139_28_2019-03-12 01:35:38.645672,1152.0,15.753,4.259611
2_39_128_18_2019-03-12 01:46:23.095089,1274.0,9.871,2.6691184
2_39_91_437_2019-03-12 02:04:56.812568,754.0,12.659,3.4229937
2_39_131_30_2019-03-12 03:26:15.445863,838.0,15.438,4.174435
2_39_127_19_2019-03-12 05:07:44.494336,1202.0,11.71,3.166384
2_39_89_25_2019-03-12 13:27:17.070765,743.0,3.483,0.94180316
2_39_79_379_2019-03-12 13:42:13.351262,676.0,16.054,4.3410015
2_39_78_366_2019-03-12 14:21:13.015501,569.0,9.166,2.4784863
2_39_123_23_2019-03-12 15:02:47.542967,858.0,5.058,1.3676832
2_39_92_442_2019-03-12 15:22:54.140318,818.0,47.426,12.82399
2_39_79_380_2019-03-12 15:28:43.408554,1126.0,1.297,0.3507088
2_39_125_21_2019-03-12 15:42:11.516939,945.0,13.422,3.6293087
2_39_79_382_2019-03-12 15:42:25.069255,1208.0,28.543,7.7180266
